population,generations_ago,Ne
Europe-Middle East,3886.776690892668,9453.26786288225
Europe-Middle East,3922.77675892772,9472.09334719971
Europe-Middle East,3959.1102664684586,9749.607145973108
Europe-Middle East,3995.7803018952695,9822.592994209252
Europe-Middle East,4032.789982193706,9972.369497164937
Europe-Middle East,4070.1424532194383,10076.702015305458
Europe-Middle East,4107.840889965647,10084.045280027962
Europe-Middle East,4145.888496832911,10115.521305061502
Europe-Middle East,4184.288507901585,10227.205049791624
Europe-Middle East,4223.044187206672,10393.546998730404
Europe-Middle East,4262.158829015325,10520.945802725832
Europe-Middle East,4301.635758106795,10559.55992998035
Europe-Middle East,4341.478330055093,10689.36445154647
Europe-Middle East,4381.6899315141945,10709.770423683542
Europe-Middle East,4422.273980505897,10803.938048075172
Europe-Middle East,4463.233926710397,10823.608444435318
Europe-Middle East,4504.573251759459,10885.334792941409
Europe-Middle East,4546.2954695324,10909.765996032198
Europe-Middle East,4588.404126454761,10997.55089939914
Europe-Middle East,4630.902801799737,10997.55089939914
Europe-Middle East,4673.795107992463,11028.66631931787
Europe-Middle East,4717.084690917018,11086.364865213727
Europe-Middle East,4760.775230226368,11110.776026948111
Europe-Middle East,4804.870439655134,11140.99137751039
Europe-Middle East,4849.374067335233,11166.492660100235
Europe-Middle East,4894.289896114532,11179.375590590773
Europe-Middle East,4939.621743878321,11230.4097620711
Europe-Middle East,4985.373463873893,11266.148145767407
Europe-Middle East,5031.548945038056,11277.03558711263
Europe-Middle East,5078.152112327671,11266.148145767407
Europe-Middle East,5125.1869270533325,11277.03558711263
Europe-Middle East,5172.657387216019,11308.84756714644
Europe-Middle East,5220.567527846975,11330.633927779556
Europe-Middle East,5268.921421350677,11324.567071986865
Europe-Middle East,5317.723177850967,11324.567071986865
Europe-Middle East,5366.976945540476,11324.567071986865
Europe-Middle East,5416.686911033152,11341.88137753617
Europe-Middle East,5466.857299720181,11346.508612985424
Europe-Middle East,5517.492376129128,11361.30711863199
Europe-Middle East,5568.596444286409,11353.981027592929
Europe-Middle East,5620.173848083188,11361.30711863199
Europe-Middle East,5672.228971644544,11353.981027592929
Europe-Middle East,5724.766239702179,11353.981027592929
Europe-Middle East,5777.790117970507,11346.508612985424
Europe-Middle East,5831.3051135262185,11346.508612985424
Europe-Middle East,5885.3157751914505,11341.88137753617
Europe-Middle East,5939.826693920357,11324.567071986865
Europe-Middle East,5994.8425031894085,11305.558894840007
Europe-Middle East,6050.367879391224,11305.558894840007
Europe-Middle East,6106.407542232037,11291.845746528425
Europe-Middle East,6162.966255132942,11291.845746528425
Europe-Middle East,6220.048825634712,11233.274844684916
Europe-Middle East,6277.6601058065,11222.704721830456
Europe-Middle East,6335.804992658254,11209.3859856562
Europe-Middle East,6394.488428556937,11209.3859856562
Europe-Middle East,6453.715401646702,11179.375590590773
Europe-Middle East,6513.490946272803,11160.293159798264
Europe-Middle East,6573.820143409585,11149.31969471445
Europe-Middle East,6634.708121092351,11134.350142743202
Europe-Middle East,6696.160054853215,11119.097244511271
Europe-Middle East,6758.181168161111,11052.24652030972
Europe-Middle East,6820.7767328656855,11029.629121226524
Europe-Middle East,6883.9520696454965,10988.110279035349
Europe-Middle East,6947.71254846024,10909.765996032198
Europe-Middle East,7012.063589007177,10909.765996032198
Europe-Middle East,7077.010661181889,10891.331456748483
Europe-Middle East,7142.559285543126,10846.671107038968
Europe-Middle East,7208.715033782135,10836.334589346112
Europe-Middle East,7275.483529196233,10786.64057858686
Europe-Middle East,7342.870447166758,10731.692483728706
Europe-Middle East,7410.881515641569,10689.36445154647
Europe-Middle East,7479.522515621821,10633.291960947086
Europe-Middle East,7548.799281653432,10598.754318909469
Europe-Middle East,7618.717702322999,10512.304213480134
Europe-Middle East,7689.283720758305,10458.567510770588
Europe-Middle East,7760.503335133571,10448.128867817077
Europe-Middle East,7832.382599179196,10372.122615339931
Europe-Middle East,7904.92762269642,10306.463562028252
Europe-Middle East,7978.144572076629,10263.716881781962
Europe-Middle East,8052.039670825469,10253.967867941514
Europe-Middle East,8126.6192000919455,10217.945204476116
Europe-Middle East,8201.889499202203,10131.08471494448
Europe-Middle East,8277.856966198473,10116.001749637811
Europe-Middle East,8354.528058382872,10085.446965801362
Europe-Middle East,8431.90929286625,10008.396392517796
Europe-Middle East,8510.007247122247,9959.135344700198
Europe-Middle East,8588.82855954625,9897.431236945677
Europe-Middle East,8668.379930019773,9824.603001348063
Europe-Middle East,8748.668120479913,9805.512346417556
Europe-Middle East,8829.699955494083,9730.520727546736
Europe-Middle East,8911.482322840202,9725.276261545943
Europe-Middle East,8994.022174092044,9625.692630643747
Europe-Middle East,9077.326525210225,9574.252597280827
Europe-Middle East,9161.402457138522,9558.740839811107
Europe-Middle East,9246.257116405734,9550.780457531817
Europe-Middle East,9331.89771573324,9507.306363793232
Europe-Middle East,9418.33153464795,9468.843523591577
Europe-Middle East,9505.565920101191,9448.426861852888
Europe-Middle East,9593.608287093146,9440.797270147264
Europe-Middle East,9682.466119303124,9428.44944255338
Europe-Middle East,9772.146969725723,9421.241989636315
Europe-Middle East,9862.65846131282,9365.680489551469
Europe-Middle East,9954.008287621518,9332.409146853532
Europe-Middle East,10046.204213468132,9227.71280626423
Europe-Middle East,10139.254075588144,9223.361481221076
Europe-Middle East,10233.16578330245,9199.98271658674
Europe-Middle East,10327.947319189523,9131.804342453685
Europe-Middle East,10423.60673976401,9083.102633299684
Europe-Middle East,10520.152176161591,9047.973003506697
Europe-Middle East,10617.591834829993,9007.48822996462
Europe-Middle East,10715.933998226712,8967.444585712752
Europe-Middle East,10815.187025522891,8937.469361732015
Europe-Middle East,10915.35935331391,8888.54030447104
Europe-Middle East,11016.459496336567,8835.412947636672
Europe-Middle East,11118.4960481927,8758.683140329667
Europe-Middle East,11221.477682079802,8719.339707985735
Europe-Middle East,11325.413151528126,8692.462607947664
Europe-Middle East,11430.311291144786,8578.229632694003
Europe-Middle East,11536.181017364785,8551.797032155027
Europe-Middle East,11643.031329208756,8528.621630292928
Europe-Middle East,11750.871309048076,8493.058599767657
Europe-Middle East,11859.710123376706,8428.329192600067
Europe-Middle East,11969.557023590429,8407.013624680847
Europe-Middle East,12080.42134677329,8392.534859174895
Europe-Middle East,12192.312516491094,8340.628882496905
Europe-Middle East,12305.240043592616,8306.918993753156
Europe-Middle East,12419.213527017846,8297.53851334903
Europe-Middle East,12534.242654613994,8272.219259583067
Europe-Middle East,12650.337203959038,8240.158168243304
Europe-Middle East,12767.507043192643,8202.437339719872
Europe-Middle East,12885.76213185518,8168.3396936450445
Europe-Middle East,13005.1125217341,8145.37832060929
Europe-Middle East,13125.568357718428,8133.3324494024655
Europe-Middle East,13247.139878661175,8099.760060348874
Europe-Middle East,13369.837418249452,8092.795266034715
Europe-Middle East,13493.671405883064,8087.872821551985
Europe-Middle East,13618.652367560828,8056.311751883019
Europe-Middle East,13744.790926775366,8045.102120961646
Europe-Middle East,13872.09780541621,8033.162524668767
Europe-Middle East,14000.583824680962,7992.544660374819
Europe-Middle East,14130.259905995335,7961.840307089331
Europe-Middle East,14261.137071941295,7944.716209793887
Europe-Middle East,14393.226447194063,7939.042092220317
Europe-Middle East,14526.539259467812,7907.268325515142
Europe-Middle East,14661.08684046983,7874.100832009872
Europe-Middle East,14796.880626863964,7854.436179065951
Europe-Middle East,14933.932161242534,7842.608858679545
Europe-Middle East,15072.253093107554,7839.623735374786
Europe-Middle East,15211.855179861048,7829.212920881878
Europe-Middle East,15352.75028780421,7824.700517457242
Europe-Middle East,15494.950393146317,7809.378437581377
Europe-Middle East,15638.46758302248,7787.199748102024
Europe-Middle East,15783.314056521198,7769.58900030937
Europe-Middle East,15929.50212572123,7765.75877280276
Europe-Middle East,16077.04421673822,7761.785812511331
Europe-Middle East,16225.952870780871,7760.057804095766
Europe-Middle East,16376.24074521689,7756.262618543
Europe-Middle East,16527.920614648974,7753.775266890693
Europe-Middle East,16681.005372000593,7736.308759100829
Europe-Middle East,16835.508029612007,7735.251302295172
Europe-Middle East,16991.441720346258,7726.613708191252
Europe-Middle East,17148.819698705407,7726.613708191252
Europe-Middle East,17307.655341957277,7723.290204933535
Europe-Middle East,17467.962151272455,7722.865997272536
Europe-Middle East,17629.75375287204,7720.669930666603
Europe-Middle East,17793.043899185774,7717.35647385686
Europe-Middle East,17957.84647002097,7717.35647385686
Europe-Middle East,18124.17547374239,7717.35647385686
Europe-Middle East,18292.045048462936,7717.35647385686
Europe-Middle East,18461.469463245456,7715.61970634512
Europe-Middle East,18632.4631193156,7715.61970634512
Europe-Middle East,18805.04055128583,7714.700539824179
Europe-Middle East,18979.216428391035,7714.700539824179
Europe-Middle East,19155.00555573528,7713.5715100972575
Europe-Middle East,19332.422875550434,7713.5715100972575
Europe-Middle East,19511.48346846616,7713.5715100972575
Europe-Middle East,19692.202554791736,7713.5715100972575
Europe-Middle East,19874.59549580986,7713.5715100972575
Europe-Middle East,20058.677795082334,7713.5715100972575
Europe-Middle East,20244.46509976802,7713.5715100972575
Europe-Middle East,20431.973201952704,7715.61970634512
Europe-Middle East,20621.218039991447,7715.61970634512
Europe-Middle East,20812.215699863413,7715.61970634512
Europe-Middle East,21004.98241653915,7715.61970634512
Europe-Middle East,21199.53457536069,7715.61970634512
Europe-Middle East,21395.888713434215,7722.865997272536
Europe-Middle East,21594.061521035677,7722.865997272536
Europe-Middle East,21794.06984302958,7719.142469390291
Europe-Middle East,21995.93068030075,7723.290204933535
Europe-Middle East,22199.661191199524,7723.290204933535
Europe-Middle East,22405.278693000186,7725.37138905436
Europe-Middle East,22612.800663372796,7728.217470603839
Europe-Middle East,22822.24474186901,7735.251302295172
Europe-Middle East,23033.62873142131,7735.251302295172
Europe-Middle East,23246.970599856453,7736.308759100829
Europe-Middle East,23462.288481422624,7737.668956572618
Europe-Middle East,23679.600678330786,7752.631294444504
Europe-Middle East,23898.92566231053,7759.090829107936
Europe-Middle East,24120.28207618007,7763.236992346927
Europe-Middle East,24343.68873543108,7770.508336565452
Europe-Middle East,24569.1646298279,7776.1257580111105
Europe-Middle East,24796.7289250216,7792.1080864681535
Europe-Middle East,25026.400964179214,7803.335131041353
Europe-Middle East,25258.200269627847,7811.333639423148
Europe-Middle East,25492.14654451421,7813.736799003567
Europe-Middle East,25728.259674479323,7817.533193838784
Europe-Middle East,25966.559729348723,7825.416762559845
Europe-Middle East,26207.066964838552,7838.80635328389
Europe-Middle East,26449.8018242772,7855.239976125255
Europe-Middle East,26694.78494034318,7872.6700409022515
Europe-Middle East,26942.03713681882,7890.0754379390655
Europe-Middle East,27191.57943036019,7899.098028238068
Europe-Middle East,27443.433032283683,7914.071915358169
Europe-Middle East,27697.61935036891,7945.295290360602
Europe-Middle East,27954.159990678538,7965.039945294693
Europe-Middle East,28213.076759394706,7992.598338130781
Europe-Middle East,28474.391664672476,8038.885644192833
Europe-Middle East,28738.126918510698,8046.739986242028
Europe-Middle East,29004.30493863991,8059.654380073917
Europe-Middle East,29272.94835042813,8072.312356126569
Europe-Middle East,29544.0799888038,8073.98980580913
Europe-Middle East,29817.722900196735,8076.23746233021
Europe-Middle East,30093.90034449724,8098.5439187510765
Europe-Middle East,30372.635797033116,8131.985399034931
Europe-Middle East,30653.952950565235,8142.393459525203
Europe-Middle East,30937.87571730137,8151.160454993968
Europe-Middle East,31224.428230928577,8172.702940587695
Europe-Middle East,31513.634848664824,8229.139918154182
Europe-Middle East,31805.5201533292,8275.159013672423
Europe-Middle East,32100.10895543168,8286.787434742095
Europe-Middle East,32397.426295281955,8328.324871608773
Europe-Middle East,32697.49744511768,8387.220117706183
Europe-Middle East,33000.34791125289,8435.482586188293
Europe-Middle East,33306.00343624588,8440.685236383513
Europe-Middle East,33614.490001087615,8460.35170968624
Europe-Middle East,33925.833827409915,8504.018517746617
Europe-Middle East,34240.06137971426,8558.74261302346
Europe-Middle East,34557.199367621426,8589.981342765457
Europe-Middle East,34877.274748141775,8673.42130970635
Europe-Middle East,35200.314727966754,8750.742507441888
Europe-Middle East,35526.346765781396,8789.96787841146
Europe-Middle East,35855.39857459817,8863.744283585933
Europe-Middle East,36187.49812411284,8885.820058338088
Europe-Middle East,36522.673643081755,8932.667204389301
Europe-Middle East,36860.95362172154,8991.205047477346
Europe-Middle East,37202.36681413066,9054.09816351391
Europe-Middle East,37546.94224073337,9103.21661893258
Europe-Middle East,37894.70919074672,9135.789385353546
Europe-Middle East,38245.69722466999,9295.299655606552
Europe-Middle East,38599.93617679763,9359.800088967902
Europe-Middle East,38957.45615775501,9424.25002970378
Europe-Middle East,39318.2875570577,9464.402552064708
Europe-Middle East,39682.46104569486,9491.51167915291
Europe-Middle East,40050.00757873611,9657.779752704584
Europe-Middle East,40420.95839796302,9728.413980159745
Europe-Middle East,40795.345034524486,9769.730112805924
Europe-Middle East,41173.199311616794,9782.261815742706
Europe-Middle East,41554.5533471888,9799.082833991964
Europe-Middle East,41939.43955667186,9841.897464122703
Europe-Middle East,42327.89065573544,10005.674689937316
Europe-Middle East,42719.939663067766,10135.18976243387
Europe-Middle East,43115.61990318228,10178.987814830443
Europe-Middle East,43514.96500925054,10242.12604765117
Europe-Middle East,43918.00892596086,10302.629550558268
Europe-Middle East,44324.78591240392,10397.03940629244
Europe-Middle East,44735.33054498463,10488.1951792217
Europe-Middle East,45149.67772036102,10555.677421582972
Europe-Middle East,45567.86265841069,10805.478373629276
Europe-Middle East,45989.92090522438,10870.315527983326
Europe-Middle East,46415.888336127726,11010.61483097582
Europe-Middle East,46845.80115873045,11175.97635750932
Europe-Middle East,47279.695916003904,11196.795438564215
Europe-Middle East,47717.609489387505,11327.546469809738
Europe-Middle East,48159.57910192351,11348.748692180548
Europe-Middle East,48605.64232142129,11422.625756070547
Europe-Middle East,49055.837063650455,11447.314827324124
Europe-Middle East,49510.201595563514,11482.776427583443
Europe-Middle East,49968.77453854889,11733.183214307754
Europe-Middle East,50431.59487171359,11911.287677022146
Europe-Middle East,50898.70193519675,11942.140634186006
Europe-Middle East,51370.13543351339,11985.206578430389
Europe-Middle East,51845.93543892913,12026.859975891064
Europe-Middle East,52326.14239486667,12095.951320797072
Europe-Middle East,52810.79711934331,12105.207191224878
Europe-Middle East,53299.94080844082,12121.342811961082
Europe-Middle East,53793.61503980697,12236.699815035508
Europe-Middle East,54291.86177618943,12426.97711888242
Europe-Middle East,54794.72336900293,12459.269851593512
Europe-Middle East,55302.242561929,12674.138250989632
Europe-Middle East,55814.46249454955,12873.700094426822
Europe-Middle East,56331.42670601352,13104.773207382555
Europe-Middle East,56853.179138737534,13166.382159911293
Europe-Middle East,57379.764142141394,13232.908517802198
Europe-Middle East,57911.226476417585,13270.485000496526
Europe-Middle East,58447.61131633625,13291.279709646016
Europe-Middle East,58988.96425508493,13400.653497651772
Europe-Middle East,59535.3313081437,13524.68441405819
Europe-Middle East,60086.75891719693,13647.97146337218
Europe-Middle East,60643.29395408062,13790.732529970775
Europe-Middle East,61204.983724766906,13962.323701372035
Europe-Middle East,61771.875973384886,14071.535199440816
Europe-Middle East,62344.01888627864,14116.530615196963
Europe-Middle East,62921.46109610351,14168.153607728727
Europe-Middle East,63504.25168595962,14338.383980538309
Europe-Middle East,64092.440193564435,14368.163157001512
Europe-Middle East,64686.07661546321,14388.309759909063
Europe-Middle East,65285.21141127847,14655.75659316061
Europe-Middle East,65889.89550799956,14775.20002796033
Europe-Middle East,66500.18030431119,14887.446893150413
Europe-Middle East,67116.11767496273,14970.226571548988
Europe-Middle East,67737.75997517745,15035.779722404366
Europe-Middle East,68365.16004510238,15194.035197153122
Europe-Middle East,68998.37121430025,15318.384125099252
Europe-Middle East,69637.44730628222,15530.055032169155
Europe-Middle East,70282.44264308338,15611.117473345656
Europe-Middle East,70933.41204987989,15736.40315808339
Europe-Middle East,71590.41085964888,15912.525978910176
Europe-Middle East,72253.49491787222,15974.89072577585
Europe-Middle East,72922.72058728313,16140.03143216194
Europe-Middle East,73598.14475265756,16429.69286398182
Europe-Middle East,74279.8248256491,16498.878631681568
Europe-Middle East,74967.81874966876,16577.189610374662
Europe-Middle East,75662.18500481063,16706.171557926762
Europe-Middle East,76362.98261282242,16770.94485107954
Europe-Middle East,77070.27114212287,16953.911716072
Europe-Middle East,77784.11071286481,17144.361663879787
Europe-Middle East,78504.56200204509,17307.208063481572
Europe-Middle East,79231.68624866262,17375.896770535215
Europe-Middle East,79965.54525892346,17565.41773515302
Europe-Middle East,80706.20141149491,17713.711526580508
Europe-Middle East,81453.71766280736,17795.650324886956
Europe-Middle East,82208.1575524054,17925.076222620395
Europe-Middle East,82969.58520834915,18366.314534242298
Europe-Middle East,83738.0653526649,18528.462144273628
Europe-Middle East,84513.66330684704,18559.155482467253
Europe-Middle East,85296.44499741016,18698.02356580011
Europe-Middle East,86086.47696149244,18892.90652946341
Europe-Middle East,86883.82635251193,18947.99790500375
Europe-Middle East,87688.56094587427,19049.86480578668
Europe-Middle East,88500.7491447344,19076.359171541815
Europe-Middle East,89320.45998580959,19136.67355035532
Europe-Middle East,90147.76314524918,19164.319537990144
Europe-Middle East,90982.72894455568,19250.27706837081
Europe-Middle East,91825.4283565628,19407.20173878225
Europe-Middle East,92675.93301146883,19472.33304114888
Europe-Middle East,93534.31520292375,19572.517298408595
Europe-Middle East,94400.64789417604,19638.774472796737
Europe-Middle East,95275.004724273,19720.021501270017
Europe-Middle East,96157.46001432095,19816.31474584867
Europe-Middle East,97048.08877380306,19907.547799589393
Europe-Middle East,97946.96670695386,20000.131678789217
Europe-Middle East,98854.17021919572,20012.442834562786
Europe-Middle East,99769.77642363212,20061.039844380182
Europe-Middle East,100693.86314760272,20079.883680806262
Europe-Middle East,101626.50893929951,20187.41130297037
Europe-Middle East,102567.79307444207,20261.63720194385
Europe-Middle East,103517.79556301764,20307.020056980906
Europe-Middle East,104476.59715608052,20336.47509815477
Europe-Middle East,105444.27935261684,20380.267945031683
Europe-Middle East,106420.92440647246,20443.531067808806
Europe-Middle East,107406.61533334324,20494.84884568829
Europe-Middle East,108401.43591783308,20542.46711608814
Europe-Middle East,109405.47072057436,20581.331723641742
Europe-Middle East,110418.80508541602,20630.627509264916
Europe-Middle East,111441.52514667882,20703.18189509153
Europe-Middle East,112473.71783647509,20730.340400662957
Europe-Middle East,113515.4708920999,20745.78553045335
Europe-Middle East,114566.87286348728,20768.408561288
Europe-Middle East,115628.01312073754,20782.25947891479
Europe-Middle East,116698.98186171474,20821.017261824505
Europe-Middle East,117779.8701197118,20899.320987587715
Europe-Middle East,118870.76977119032,20941.092950321923
Europe-Middle East,119971.77354358856,20997.68053477625
Europe-Middle East,121082.97502320394,21022.399638175397
Europe-Middle East,122204.46866314886,21088.989790540327
Europe-Middle East,123336.34979137748,21192.627328524544
Europe-Middle East,124478.71461879062,21279.26660895427
Europe-Middle East,125631.66024741216,21299.051468996993
Europe-Middle East,126795.2846786434,21306.07689415829
Europe-Middle East,127969.68682159416,21358.380079098504
Europe-Middle East,129154.96650148826,21392.41614806022
Europe-Middle East,130351.22446815087,21448.533521829617
Europe-Middle East,131558.56240457052,21516.957732981784
Europe-Middle East,132777.08293554292,21577.807246359014
Europe-Middle East,134006.88963639506,21605.948687438908
Europe-Middle East,135248.0870417874,21612.77338485254
Europe-Middle East,136500.78065460137,21620.8148931396
Europe-Middle East,137765.0769549055,21688.451921389576
Europe-Middle East,139041.08340900697,21778.625133817775
Europe-Middle East,140328.9084785873,21856.00710428528
Europe-Middle East,141628.66162991972,21858.79634734606
Europe-Middle East,142940.4533431761,21871.07295033531
Europe-Middle East,144264.39512181588,21899.59618136077
Europe-Middle East,145600.59950206484,21943.99271401324
Europe-Middle East,146949.18006248173,22099.35883405464
Europe-Middle East,148310.25143361028,22200.23329478319
Europe-Middle East,149683.92930772554,22256.21892247571
Europe-Middle East,151070.33044866557,22268.89456282248
Europe-Middle East,152469.5727017573,22357.51903459536
Europe-Middle East,153881.77500383463,22434.944228311877
Europe-Middle East,155307.05739334584,22455.66910812017
Europe-Middle East,156745.5410205595,22650.985756643393
Europe-Middle East,158197.3481578601,22790.395545403113
Europe-Middle East,159662.6022101425,22813.240566558587
Europe-Middle East,161141.427725302,22821.25372886718
Europe-Middle East,162633.95040481907,22932.35971806013
Europe-Middle East,164140.29711444664,23028.106900653904
Europe-Middle East,165660.5958949915,23042.51967296598
Europe-Middle East,167194.97597319918,23157.33658304643
Europe-Middle East,168743.56777273756,23261.86117674189
Europe-Middle East,170306.5029252843,23353.80946778818
Europe-Middle East,171883.91428171456,23493.49734979403
Europe-Middle East,173475.93592339326,23563.262207063228
Europe-Middle East,175082.7031735727,23615.860454081507
Europe-Middle East,176704.35260889467,23678.105322030016
Europe-Middle East,178341.02207100065,23888.06920280438
Europe-Middle East,179992.85067824763,23963.590042626056
Europe-Middle East,181659.9788375329,24011.531036217348
Europe-Middle East,183342.5482562293,24011.531036217348
Europe-Middle East,185040.7019542302,24268.195545795395
Europe-Middle East,186754.5842761074,24384.575477404094
Europe-Middle East,188484.34090337955,24517.135826222533
Europe-Middle East,190230.11886689457,24573.547423499826
Europe-Middle East,191992.06655932867,24645.042393901946
Europe-Middle East,193770.3337477989,24750.982153670404
Europe-Middle East,195565.0715865947,24927.14201691001
Europe-Middle East,197376.43263002555,25067.374877513517
Europe-Middle East,199204.57084538712,25196.496952124784
Europe-Middle East,201049.6416260501,25270.415352564552
Europe-Middle East,202911.8018046678,25326.416179549975
Europe-Middle East,204791.2096665083,25486.963259061115
Europe-Middle East,206688.0249629082,25600.76332780068
Europe-Middle East,208602.4089248505,25759.94501059384
Europe-Middle East,210534.52427667085,25823.682568946464
Europe-Middle East,212484.5352498883,25967.122226152296
Europe-Middle East,214452.60759716653,26312.28580867494
Europe-Middle East,216438.908606402,26686.935163845726
Europe-Middle East,218443.60711494283,26944.23937251399
Europe-Middle East,220466.8735239412,27097.818506448508
Europe-Middle East,222508.87981283697,27444.94247847294
Europe-Middle East,224569.7995539772,27738.512477815348
Europe-Middle East,226649.8079273693,28041.775547073412
Europe-Middle East,228749.0817355704,28366.03844884808
Europe-Middle East,230867.7994187172,28980.414781762214
Europe-Middle East,233006.14106969247,29855.198284673505
Europe-Middle East,235164.28844943465,30339.367330728943
Europe-Middle East,237342.42500238665,30689.788071264207
Europe-Middle East,239540.7358720879,31591.831630635104
Europe-Middle East,241759.40791691333,32194.2011713542
Europe-Middle East,243998.62972595505,32449.92080477052
Europe-Middle East,246258.5916350544,33130.70342326652
Europe-Middle East,248539.48574297983,33647.808009542176
Europe-Middle East,250841.50592775413,33670.64065461422
Europe-Middle East,253164.8478631358,33718.27521316447
Europe-Middle East,255509.7090352507,33908.57073522986
Europe-Middle East,257876.28875937985,34449.28534511069
Europe-Middle East,260264.78819690045,34959.251048504535
Europe-Middle East,262675.41037238383,35523.772321893666
Europe-Middle East,265108.3601908542,35784.6480822224
Europe-Middle East,267563.84445520455,37020.07698771145
Europe-Middle East,270042.071883777,37143.04004572207
Europe-Middle East,272543.2531281028,37489.96719825623
Europe-Middle East,275067.60079080675,38357.315005633405
Europe-Middle East,277615.32944368036,38479.00682430873
Europe-Middle East,280186.65564591956,39076.138543832945
Europe-Middle East,282781.79796253383,39348.9431422926
Europe-Middle East,285400.97698292375,39749.018238018914
Europe-Middle East,288044.4153396298,40286.482775422926
Europe-Middle East,290712.3377272581,40929.34732339565
Europe-Middle East,293404.9709215787,41930.67136755112
Europe-Middle East,296122.5437988031,41981.42979634042
Europe-Middle East,298865.2873550383,42299.13364108904
Europe-Middle East,301633.43472591974,42409.312834035016
Europe-Middle East,304427.2212064306,42681.71181701269
Europe-Middle East,307246.88427090034,42947.75516005899
Europe-Middle East,310092.66359319235,43307.89795912715
Europe-Middle East,312964.80106707505,43307.89795912715
Europe-Middle East,315863.5408267819,44259.14457069759
Europe-Middle East,318789.1292677649,45492.45645339572
Europe-Middle East,321741.81506763713,46654.61046661058
Europe-Middle East,324721.84920731257,46905.50201190999
Europe-Middle East,327729.4849923382,46980.65743437434
Europe-Middle East,330764.97807442426,47114.07304187275
Europe-Middle East,333828.58647317643,47260.38149841623
Europe-Middle East,336920.5705980267,47736.697537165295
Europe-Middle East,340041.19327037025,47736.697537165295
Europe-Middle East,343190.71974590427,48329.37964204399
Europe-Middle East,346369.41773717344,49052.92991008524
Europe-Middle East,349577.55743632786,49695.94458011052
Europe-Middle East,352815.4115380883,49921.49433585376
Europe-Middle East,356083.25526292744,49921.49433585376
Europe-Middle East,359381.36638046254,50104.18297613747
Europe-Middle East,362710.0252330648,50880.19011403909
Europe-Middle East,366069.5147596906,52757.3069527355
Europe-Middle East,369460.12051993026,53609.609729002026
Europe-Middle East,372882.130718283,53670.16929115651
Europe-Middle East,376335.83622865326,53794.10943187398
Europe-Middle East,379821.5306190736,54165.37937435084
Europe-Middle East,383339.51017666055,54640.20415998387
Europe-Middle East,386890.07393279753,55320.09358109443
Europe-Middle East,390473.5236885556,55872.81159359438
Europe-Middle East,394090.1640403448,55872.81159359438
Europe-Middle East,397740.3024058037,55872.81159359438
Europe-Middle East,401424.2490499326,57279.327235507866
Europe-Middle East,405142.31711146474,58310.169176639814
Europe-Middle East,408894.8226294856,61490.61758806349
Europe-Middle East,412682.0845702952,64996.439434076776
Europe-Middle East,416504.4248545185,66799.849294604
Europe-Middle East,420362.1683844718,67290.1764208609
Europe-Middle East,424255.6430717777,67594.45282392473
Europe-Middle East,428185.17986524064,67898.50321165433
Europe-Middle East,432151.1127789762,67898.50321165433
Europe-Middle East,436153.77892080054,67898.50321165433
Europe-Middle East,440193.5185208879,67898.50321165433
Europe-Middle East,444270.6749606883,68308.03059830907
Europe-Middle East,448385.59480211814,68827.49613571528
Europe-Middle East,452538.6278170167,68918.6651740635
Europe-Middle East,456730.1270168746,68941.17670055968
Europe-Middle East,460960.4486828438,69765.06647269503
Europe-Middle East,465229.9523960189,70295.1266170099
Europe-Middle East,469539.00106800534,70295.1266170099
Europe-Middle East,473887.9609717651,70636.14703639402
Europe-Middle East,478277.20177274855,71086.7672649966
Europe-Middle East,482707.0965603188,71448.3650470094
Europe-Middle East,487178.0218794631,72228.31019822438
Europe-Middle East,491690.3577628021,73031.53787856724
Europe-Middle East,496244.48776289134,74052.62645796806
Europe-Middle East,500840.7989848213,75386.03902742232
Europe-Middle East,505479.68211912457,75386.03902742232
Europe-Middle East,510161.5314749834,76567.14857097034
Europe-Middle East,514886.7450137487,76567.14857097034
Europe-Middle East,519655.7243827657,76567.14857097034
Europe-Middle East,524468.8749495118,77341.24192584636
Europe-Middle East,529326.6058360566,77341.24192584636
Europe-Middle East,534229.3299538352,77341.24192584636
Europe-Middle East,539177.4640387495,77341.24192584636
Europe-Middle East,544171.4286865888,77341.24192584636
Europe-Middle East,549211.6483887789,78566.50066194937
Europe-Middle East,554298.5515684674,79347.8497525053
Europe-Middle East,559432.5706169377,81131.89324043374
Europe-Middle East,564614.141930366,81775.14103015134
Europe-Middle East,569843.7059469136,82770.94359763211
Europe-Middle East,575121.7071841614,82770.94359763211
Europe-Middle East,580448.5942768984,82770.94359763211
Europe-Middle East,585824.8200152536,82770.94359763211
Europe-Middle East,591250.8413831869,84275.85027150976
Europe-Middle East,596727.119597331,84275.85027150976
Europe-Middle East,602254.1201461928,84746.50001016175
Europe-Middle East,607832.3128297236,84746.50001016175
Europe-Middle East,613462.1717992506,85297.61223010546
Europe-Middle East,619144.1755977835,85297.61223010546
Europe-Middle East,624878.8072006888,85297.61223010546
Europe-Middle East,630666.5540567406,85297.61223010546
Europe-Middle East,636507.9081295577,85297.61223010546
Europe-Middle East,642403.365939419,85297.61223010546
Europe-Middle East,648353.4286054714,85297.61223010546
Europe-Middle East,654358.6018883229,85297.61223010546
Europe-Middle East,660419.3962330305,85297.61223010546
Europe-Middle East,666536.326812492,85297.61223010546
